,agency,shape_id,"('agency', '')","('route_id', '')","('service_id', '')","('shape_id', '')","('avg_freq', 'AM Peak (6 am - 9 am)')","('avg_freq', 'Early (4 am - 6 am)')","('avg_freq', 'Evening (7 pm - 11 pm)')","('avg_freq', 'Late Night (11 pm - 4 am)')","('avg_freq', 'Midday (9 am - 3 pm)')","('avg_freq', 'PM Peak (3 pm - 7 pm)')",points_list
0,DDOT,53928,DDOT,6996,1,53928,20.11856060606061,31.564393939393934,48.00075757575758,40.0,23.4465909090909,25.52992424242424,"[[42.3215, -83.177301], [42.3219, -83.176001], [42.3223, -83.174801], [42.3226, -83.173801], [42.3229, -83.1727], [42.3232, -83.171701], [42.3233, -83.171201], [42.3237, -83.1702], [42.324, -83.1689], [42.322499, -83.1664], [42.320899, -83.1652], [42.318999, -83.164], [42.317199, -83.1627], [42.316899, -83.1627], [42.316099, -83.1621], [42.315899, -83.1619], [42.310218, -83.15768299999999], [42.310899, -83.155499], [42.311799, -83.1531], [42.312098999999996, -83.1522], [42.310399, -83.151], [42.308999, -83.1498], [42.306399, -83.148], [42.305499, -83.1473], [42.303799, -83.14609899999999], [42.304099, -83.145299], [42.304499, -83.14439899999999], [42.304899, -83.143499], [42.305199, -83.1426], [42.305399, -83.142299], [42.307899, -83.1362], [42.308099, -83.1353], [42.308599, -83.134499], [42.308999, -83.133699], [42.309298999999996, -83.132899], [42.309699, -83.131999], [42.309999, -83.1312], [42.310399, -83.130299], [42.310399, -83.129899], [42.310699, -83.1295], [42.311099, -83.128599], [42.311399, -83.1276], [42.311499, -83.127299], [42.311799, -83.126699], [42.312298999999996, -83.1257], [42.312699, -83.1245], [42.313299, -83.1232], [42.313699, -83.122199], [42.313999, -83.1214], [42.314199, -83.1212], [42.314599, -83.120199], [42.314999, -83.119], [42.316099, -83.1165], [42.315799, -83.1138], [42.315799, -83.113199], [42.315699, -83.1128], [42.315699, -83.1114], [42.315799, -83.1101], [42.315899, -83.1094], [42.315899, -83.1088], [42.315899, -83.1084], [42.316099, -83.1071], [42.316499, -83.1058], [42.317399, -83.1039], [42.318199, -83.1017], [42.318399, -83.100699], [42.318999, -83.099399], [42.319499, -83.0983], [42.319899, -83.0972], [42.320299, -83.0958], [42.320799, -83.094899], [42.321199, -83.093899], [42.321599, -83.092999], [42.321999, -83.091799], [42.322599, -83.090299], [42.323099, -83.089], [42.323499, -83.088], [42.324099, -83.0867], [42.324699, -83.0855], [42.325099, -83.0842], [42.325299, -83.0838], [42.3255, -83.0833], [42.3259, -83.0822], [42.324699, -83.0814], [42.324999, -83.0804], [42.325199, -83.0796], [42.325699, -83.077999], [42.325998999999996, -83.0771], [42.326199, -83.076], [42.326599, -83.075099], [42.326699, -83.0745], [42.326699, -83.074199], [42.326899, -83.074199], [42.326999, -83.0739], [42.327191, -83.07306700000001], [42.327299, -83.0726], [42.327698999999996, -83.071199], [42.328199, -83.06989899999999], [42.329198999999996, -83.0668], [42.329699, -83.0655], [42.328899, -83.0649], [42.328099, -83.0643], [42.327299, -83.0636], [42.326399, -83.063], [42.325699, -83.0624], [42.326199, -83.0611], [42.326699, -83.0598], [42.327299, -83.0586], [42.327899, -83.057299], [42.328199, -83.0565], [42.328299, -83.05619899999999], [42.328799, -83.055], [42.329299, -83.0539], [42.329799, -83.052699], [42.330399, -83.051399], [42.331199, -83.051999], [42.331899, -83.0525], [42.331899, -83.052699], [42.332699, -83.05319899999999], [42.333199, -83.0535], [42.333599, -83.053699], [42.333799, -83.0539], [42.334199, -83.0533], [42.333899, -83.0522], [42.332699, -83.05319899999999]]"
1,DDOT,53929,DDOT,6996,1,53929,19.954964539007094,37.08617021276597,46.317730496453905,40.0,23.734751773049645,22.788652482269526,"[[42.332699, -83.05319899999999], [42.333899, -83.0522], [42.333799, -83.050799], [42.332499, -83.050799], [42.331799, -83.050699], [42.330599, -83.0506], [42.330399, -83.051399], [42.329799, -83.052699], [42.329299, -83.0539], [42.328799, -83.055], [42.328299, -83.05619899999999], [42.328199, -83.0565], [42.327899, -83.057299], [42.327299, -83.0586], [42.326699, -83.0598], [42.326199, -83.0611], [42.325699, -83.0624], [42.326399, -83.063], [42.327299, -83.0636], [42.328099, -83.0643], [42.328899, -83.0649], [42.329699, -83.0655], [42.329198999999996, -83.0668], [42.328199, -83.06989899999999], [42.327698999999996, -83.071199], [42.327299, -83.0726], [42.327191, -83.07306700000001], [42.326999, -83.0739], [42.326899, -83.074199], [42.326699, -83.074199], [42.326699, -83.0745], [42.326599, -83.075099], [42.326199, -83.076], [42.325998999999996, -83.0771], [42.325699, -83.077999], [42.325199, -83.0796], [42.324999, -83.0804], [42.324699, -83.0814], [42.3259, -83.0822], [42.3255, -83.0833], [42.325299, -83.0838], [42.325099, -83.0842], [42.324699, -83.0855], [42.324099, -83.0867], [42.323499, -83.088], [42.323099, -83.089], [42.322599, -83.090299], [42.321999, -83.091799], [42.321599, -83.092999], [42.321199, -83.093899], [42.320799, -83.094899], [42.320299, -83.0958], [42.319899, -83.0972], [42.319499, -83.0983], [42.318999, -83.099399], [42.318399, -83.100699], [42.318199, -83.1017], [42.317399, -83.1039], [42.316499, -83.1058], [42.316099, -83.1071], [42.315899, -83.1084], [42.315899, -83.1088], [42.315899, -83.1094], [42.315799, -83.1101], [42.315699, -83.1114], [42.315699, -83.1128], [42.315799, -83.113199], [42.315799, -83.1138], [42.316099, -83.1165], [42.314999, -83.119], [42.314599, -83.120199], [42.314199, -83.1212], [42.313999, -83.1214], [42.313699, -83.122199], [42.313299, -83.1232], [42.312699, -83.1245], [42.312298999999996, -83.1257], [42.311799, -83.126699], [42.311499, -83.127299], [42.311399, -83.1276], [42.311099, -83.128599], [42.310699, -83.1295], [42.310399, -83.129899], [42.310399, -83.130299], [42.309999, -83.1312], [42.309699, -83.131999], [42.309298999999996, -83.132899], [42.308999, -83.133699], [42.308599, -83.134499], [42.308099, -83.1353], [42.307899, -83.1362], [42.305399, -83.142299], [42.305199, -83.1426], [42.304899, -83.143499], [42.304499, -83.14439899999999], [42.304099, -83.145299], [42.303799, -83.14609899999999], [42.305499, -83.1473], [42.306399, -83.148], [42.308999, -83.1498], [42.310399, -83.151], [42.312098999999996, -83.1522], [42.311799, -83.1531], [42.310899, -83.155499], [42.310218, -83.15768299999999], [42.315899, -83.1619], [42.316099, -83.1621], [42.316899, -83.1627], [42.317199, -83.1627], [42.318999, -83.164], [42.320899, -83.1652], [42.322499, -83.1664], [42.324, -83.1689], [42.3237, -83.1702], [42.3233, -83.171201], [42.3232, -83.171701], [42.3229, -83.1727], [42.3226, -83.173801], [42.3223, -83.174801], [42.3219, -83.176001], [42.3215, -83.177301]]"
2,DDOT,53928,DDOT,6996,2,53928,33.624242424242425,46.86363636363637,44.07083333333332,50.0,25.09318181818181,30.753030303030297,"[[42.3215, -83.177301], [42.3219, -83.176001], [42.3223, -83.174801], [42.3226, -83.173801], [42.3229, -83.1727], [42.3232, -83.171701], [42.3233, -83.171201], [42.3237, -83.1702], [42.324, -83.1689], [42.322499, -83.1664], [42.320899, -83.1652], [42.318999, -83.164], [42.317199, -83.1627], [42.316899, -83.1627], [42.316099, -83.1621], [42.315899, -83.1619], [42.310218, -83.15768299999999], [42.310899, -83.155499], [42.311799, -83.1531], [42.312098999999996, -83.1522], [42.310399, -83.151], [42.308999, -83.1498], [42.306399, -83.148], [42.305499, -83.1473], [42.303799, -83.14609899999999], [42.304099, -83.145299], [42.304499, -83.14439899999999], [42.304899, -83.143499], [42.305199, -83.1426], [42.305399, -83.142299], [42.307899, -83.1362], [42.308099, -83.1353], [42.308599, -83.134499], [42.308999, -83.133699], [42.309298999999996, -83.132899], [42.309699, -83.131999], [42.309999, -83.1312], [42.310399, -83.130299], [42.310399, -83.129899], [42.310699, -83.1295], [42.311099, -83.128599], [42.311399, -83.1276], [42.311499, -83.127299], [42.311799, -83.126699], [42.312298999999996, -83.1257], [42.312699, -83.1245], [42.313299, -83.1232], [42.313699, -83.122199], [42.313999, -83.1214], [42.314199, -83.1212], [42.314599, -83.120199], [42.314999, -83.119], [42.316099, -83.1165], [42.315799, -83.1138], [42.315799, -83.113199], [42.315699, -83.1128], [42.315699, -83.1114], [42.315799, -83.1101], [42.315899, -83.1094], [42.315899, -83.1088], [42.315899, -83.1084], [42.316099, -83.1071], [42.316499, -83.1058], [42.317399, -83.1039], [42.318199, -83.1017], [42.318399, -83.100699], [42.318999, -83.099399], [42.319499, -83.0983], [42.319899, -83.0972], [42.320299, -83.0958], [42.320799, -83.094899], [42.321199, -83.093899], [42.321599, -83.092999], [42.321999, -83.091799], [42.322599, -83.090299], [42.323099, -83.089], [42.323499, -83.088], [42.324099, -83.0867], [42.324699, -83.0855], [42.325099, -83.0842], [42.325299, -83.0838], [42.3255, -83.0833], [42.3259, -83.0822], [42.324699, -83.0814], [42.324999, -83.0804], [42.325199, -83.0796], [42.325699, -83.077999], [42.325998999999996, -83.0771], [42.326199, -83.076], [42.326599, -83.075099], [42.326699, -83.0745], [42.326699, -83.074199], [42.326899, -83.074199], [42.326999, -83.0739], [42.327191, -83.07306700000001], [42.327299, -83.0726], [42.327698999999996, -83.071199], [42.328199, -83.06989899999999], [42.329198999999996, -83.0668], [42.329699, -83.0655], [42.328899, -83.0649], [42.328099, -83.0643], [42.327299, -83.0636], [42.326399, -83.063], [42.325699, -83.0624], [42.326199, -83.0611], [42.326699, -83.0598], [42.327299, -83.0586], [42.327899, -83.057299], [42.328199, -83.0565], [42.328299, -83.05619899999999], [42.328799, -83.055], [42.329299, -83.0539], [42.329799, -83.052699], [42.330399, -83.051399], [42.331199, -83.051999], [42.331899, -83.0525], [42.331899, -83.052699], [42.332699, -83.05319899999999], [42.333199, -83.0535], [42.333599, -83.053699], [42.333799, -83.0539], [42.334199, -83.0533], [42.333899, -83.0522], [42.332699, -83.05319899999999]]"
3,DDOT,53929,DDOT,6996,2,53929,38.40177304964538,50.0,41.327304964538975,50.0,25.221985815602828,27.858156028368807,"[[42.332699, -83.05319899999999], [42.333899, -83.0522], [42.333799, -83.050799], [42.332499, -83.050799], [42.331799, -83.050699], [42.330599, -83.0506], [42.330399, -83.051399], [42.329799, -83.052699], [42.329299, -83.0539], [42.328799, -83.055], [42.328299, -83.05619899999999], [42.328199, -83.0565], [42.327899, -83.057299], [42.327299, -83.0586], [42.326699, -83.0598], [42.326199, -83.0611], [42.325699, -83.0624], [42.326399, -83.063], [42.327299, -83.0636], [42.328099, -83.0643], [42.328899, -83.0649], [42.329699, -83.0655], [42.329198999999996, -83.0668], [42.328199, -83.06989899999999], [42.327698999999996, -83.071199], [42.327299, -83.0726], [42.327191, -83.07306700000001], [42.326999, -83.0739], [42.326899, -83.074199], [42.326699, -83.074199], [42.326699, -83.0745], [42.326599, -83.075099], [42.326199, -83.076], [42.325998999999996, -83.0771], [42.325699, -83.077999], [42.325199, -83.0796], [42.324999, -83.0804], [42.324699, -83.0814], [42.3259, -83.0822], [42.3255, -83.0833], [42.325299, -83.0838], [42.325099, -83.0842], [42.324699, -83.0855], [42.324099, -83.0867], [42.323499, -83.088], [42.323099, -83.089], [42.322599, -83.090299], [42.321999, -83.091799], [42.321599, -83.092999], [42.321199, -83.093899], [42.320799, -83.094899], [42.320299, -83.0958], [42.319899, -83.0972], [42.319499, -83.0983], [42.318999, -83.099399], [42.318399, -83.100699], [42.318199, -83.1017], [42.317399, -83.1039], [42.316499, -83.1058], [42.316099, -83.1071], [42.315899, -83.1084], [42.315899, -83.1088], [42.315899, -83.1094], [42.315799, -83.1101], [42.315699, -83.1114], [42.315699, -83.1128], [42.315799, -83.113199], [42.315799, -83.1138], [42.316099, -83.1165], [42.314999, -83.119], [42.314599, -83.120199], [42.314199, -83.1212], [42.313999, -83.1214], [42.313699, -83.122199], [42.313299, -83.1232], [42.312699, -83.1245], [42.312298999999996, -83.1257], [42.311799, -83.126699], [42.311499, -83.127299], [42.311399, -83.1276], [42.311099, -83.128599], [42.310699, -83.1295], [42.310399, -83.129899], [42.310399, -83.130299], [42.309999, -83.1312], [42.309699, -83.131999], [42.309298999999996, -83.132899], [42.308999, -83.133699], [42.308599, -83.134499], [42.308099, -83.1353], [42.307899, -83.1362], [42.305399, -83.142299], [42.305199, -83.1426], [42.304899, -83.143499], [42.304499, -83.14439899999999], [42.304099, -83.145299], [42.303799, -83.14609899999999], [42.305499, -83.1473], [42.306399, -83.148], [42.308999, -83.1498], [42.310399, -83.151], [42.312098999999996, -83.1522], [42.311799, -83.1531], [42.310899, -83.155499], [42.310218, -83.15768299999999], [42.315899, -83.1619], [42.316099, -83.1621], [42.316899, -83.1627], [42.317199, -83.1627], [42.318999, -83.164], [42.320899, -83.1652], [42.322499, -83.1664], [42.324, -83.1689], [42.3237, -83.1702], [42.3233, -83.171201], [42.3232, -83.171701], [42.3229, -83.1727], [42.3226, -83.173801], [42.3223, -83.174801], [42.3219, -83.176001], [42.3215, -83.177301]]"
4,DDOT,53928,DDOT,6996,3,53928,55.82196969696972,55.0,55.0,,55.0,54.1992424242424,"[[42.3215, -83.177301], [42.3219, -83.176001], [42.3223, -83.174801], [42.3226, -83.173801], [42.3229, -83.1727], [42.3232, -83.171701], [42.3233, -83.171201], [42.3237, -83.1702], [42.324, -83.1689], [42.322499, -83.1664], [42.320899, -83.1652], [42.318999, -83.164], [42.317199, -83.1627], [42.316899, -83.1627], [42.316099, -83.1621], [42.315899, -83.1619], [42.310218, -83.15768299999999], [42.310899, -83.155499], [42.311799, -83.1531], [42.312098999999996, -83.1522], [42.310399, -83.151], [42.308999, -83.1498], [42.306399, -83.148], [42.305499, -83.1473], [42.303799, -83.14609899999999], [42.304099, -83.145299], [42.304499, -83.14439899999999], [42.304899, -83.143499], [42.305199, -83.1426], [42.305399, -83.142299], [42.307899, -83.1362], [42.308099, -83.1353], [42.308599, -83.134499], [42.308999, -83.133699], [42.309298999999996, -83.132899], [42.309699, -83.131999], [42.309999, -83.1312], [42.310399, -83.130299], [42.310399, -83.129899], [42.310699, -83.1295], [42.311099, -83.128599], [42.311399, -83.1276], [42.311499, -83.127299], [42.311799, -83.126699], [42.312298999999996, -83.1257], [42.312699, -83.1245], [42.313299, -83.1232], [42.313699, -83.122199], [42.313999, -83.1214], [42.314199, -83.1212], [42.314599, -83.120199], [42.314999, -83.119], [42.316099, -83.1165], [42.315799, -83.1138], [42.315799, -83.113199], [42.315699, -83.1128], [42.315699, -83.1114], [42.315799, -83.1101], [42.315899, -83.1094], [42.315899, -83.1088], [42.315899, -83.1084], [42.316099, -83.1071], [42.316499, -83.1058], [42.317399, -83.1039], [42.318199, -83.1017], [42.318399, -83.100699], [42.318999, -83.099399], [42.319499, -83.0983], [42.319899, -83.0972], [42.320299, -83.0958], [42.320799, -83.094899], [42.321199, -83.093899], [42.321599, -83.092999], [42.321999, -83.091799], [42.322599, -83.090299], [42.323099, -83.089], [42.323499, -83.088], [42.324099, -83.0867], [42.324699, -83.0855], [42.325099, -83.0842], [42.325299, -83.0838], [42.3255, -83.0833], [42.3259, -83.0822], [42.324699, -83.0814], [42.324999, -83.0804], [42.325199, -83.0796], [42.325699, -83.077999], [42.325998999999996, -83.0771], [42.326199, -83.076], [42.326599, -83.075099], [42.326699, -83.0745], [42.326699, -83.074199], [42.326899, -83.074199], [42.326999, -83.0739], [42.327191, -83.07306700000001], [42.327299, -83.0726], [42.327698999999996, -83.071199], [42.328199, -83.06989899999999], [42.329198999999996, -83.0668], [42.329699, -83.0655], [42.328899, -83.0649], [42.328099, -83.0643], [42.327299, -83.0636], [42.326399, -83.063], [42.325699, -83.0624], [42.326199, -83.0611], [42.326699, -83.0598], [42.327299, -83.0586], [42.327899, -83.057299], [42.328199, -83.0565], [42.328299, -83.05619899999999], [42.328799, -83.055], [42.329299, -83.0539], [42.329799, -83.052699], [42.330399, -83.051399], [42.331199, -83.051999], [42.331899, -83.0525], [42.331899, -83.052699], [42.332699, -83.05319899999999], [42.333199, -83.0535], [42.333599, -83.053699], [42.333799, -83.0539], [42.334199, -83.0533], [42.333899, -83.0522], [42.332699, -83.05319899999999]]"
5,DDOT,53929,DDOT,6996,3,53929,56.21737588652481,55.0,55.0,,55.0,54.20992907801417,"[[42.332699, -83.05319899999999], [42.333899, -83.0522], [42.333799, -83.050799], [42.332499, -83.050799], [42.331799, -83.050699], [42.330599, -83.0506], [42.330399, -83.051399], [42.329799, -83.052699], [42.329299, -83.0539], [42.328799, -83.055], [42.328299, -83.05619899999999], [42.328199, -83.0565], [42.327899, -83.057299], [42.327299, -83.0586], [42.326699, -83.0598], [42.326199, -83.0611], [42.325699, -83.0624], [42.326399, -83.063], [42.327299, -83.0636], [42.328099, -83.0643], [42.328899, -83.0649], [42.329699, -83.0655], [42.329198999999996, -83.0668], [42.328199, -83.06989899999999], [42.327698999999996, -83.071199], [42.327299, -83.0726], [42.327191, -83.07306700000001], [42.326999, -83.0739], [42.326899, -83.074199], [42.326699, -83.074199], [42.326699, -83.0745], [42.326599, -83.075099], [42.326199, -83.076], [42.325998999999996, -83.0771], [42.325699, -83.077999], [42.325199, -83.0796], [42.324999, -83.0804], [42.324699, -83.0814], [42.3259, -83.0822], [42.3255, -83.0833], [42.325299, -83.0838], [42.325099, -83.0842], [42.324699, -83.0855], [42.324099, -83.0867], [42.323499, -83.088], [42.323099, -83.089], [42.322599, -83.090299], [42.321999, -83.091799], [42.321599, -83.092999], [42.321199, -83.093899], [42.320799, -83.094899], [42.320299, -83.0958], [42.319899, -83.0972], [42.319499, -83.0983], [42.318999, -83.099399], [42.318399, -83.100699], [42.318199, -83.1017], [42.317399, -83.1039], [42.316499, -83.1058], [42.316099, -83.1071], [42.315899, -83.1084], [42.315899, -83.1088], [42.315899, -83.1094], [42.315799, -83.1101], [42.315699, -83.1114], [42.315699, -83.1128], [42.315799, -83.113199], [42.315799, -83.1138], [42.316099, -83.1165], [42.314999, -83.119], [42.314599, -83.120199], [42.314199, -83.1212], [42.313999, -83.1214], [42.313699, -83.122199], [42.313299, -83.1232], [42.312699, -83.1245], [42.312298999999996, -83.1257], [42.311799, -83.126699], [42.311499, -83.127299], [42.311399, -83.1276], [42.311099, -83.128599], [42.310699, -83.1295], [42.310399, -83.129899], [42.310399, -83.130299], [42.309999, -83.1312], [42.309699, -83.131999], [42.309298999999996, -83.132899], [42.308999, -83.133699], [42.308599, -83.134499], [42.308099, -83.1353], [42.307899, -83.1362], [42.305399, -83.142299], [42.305199, -83.1426], [42.304899, -83.143499], [42.304499, -83.14439899999999], [42.304099, -83.145299], [42.303799, -83.14609899999999], [42.305499, -83.1473], [42.306399, -83.148], [42.308999, -83.1498], [42.310399, -83.151], [42.312098999999996, -83.1522], [42.311799, -83.1531], [42.310899, -83.155499], [42.310218, -83.15768299999999], [42.315899, -83.1619], [42.316099, -83.1621], [42.316899, -83.1627], [42.317199, -83.1627], [42.318999, -83.164], [42.320899, -83.1652], [42.322499, -83.1664], [42.324, -83.1689], [42.3237, -83.1702], [42.3233, -83.171201], [42.3232, -83.171701], [42.3229, -83.1727], [42.3226, -83.173801], [42.3223, -83.174801], [42.3219, -83.176001], [42.3215, -83.177301]]"
6,DDOT,53930,DDOT,6997,1,53930,20.071276595744685,25.95886524822695,43.15248226950353,,20.09042553191489,25.191489361702114,"[[42.319231, -83.217762], [42.318703, -83.217421], [42.318253000000006, -83.217253], [42.317677, -83.217069], [42.317019, -83.21693499999999], [42.316464, -83.216985], [42.316239, -83.217053], [42.315789, -83.217254], [42.315126, -83.217608], [42.314663, -83.21790899999999], [42.314107, -83.218391], [42.31355, -83.218953], [42.313387, -83.21923699999999], [42.31325, -83.219574], [42.313162, -83.220095], [42.313138, -83.22112], [42.313138, -83.221674], [42.313213, -83.222263], [42.313426, -83.223069], [42.313689000000004, -83.223774], [42.313339, -83.224026], [42.313189, -83.224195], [42.312761, -83.224988], [42.312672, -83.225274], [42.312557, -83.225794], [42.312517, -83.226248], [42.311329, -83.22591700000001], [42.309204, -83.225398], [42.308765, -83.22529], [42.309293, -83.222351], [42.309315999999995, -83.22220300000001], [42.309377000000005, -83.221812], [42.3101, -83.2172], [42.310399, -83.216199], [42.3105, -83.21520100000001], [42.3106, -83.214901], [42.3107, -83.214501], [42.3109, -83.213901], [42.3113, -83.212301], [42.3131, -83.2062], [42.3141, -83.2027], [42.3146, -83.201101], [42.3148, -83.200201], [42.3151, -83.199201], [42.3155, -83.198201], [42.3157, -83.197201], [42.316, -83.196201], [42.3164, -83.195101], [42.3169, -83.1933], [42.317299, -83.1921], [42.317499, -83.1917], [42.317699, -83.1908], [42.317999, -83.189799], [42.318298999999996, -83.188999], [42.318599, -83.188], [42.318799, -83.1874], [42.318899, -83.1869], [42.319, -83.186301], [42.3192, -83.1854], [42.3197, -83.1839], [42.3201, -83.182401], [42.3203, -83.1815], [42.3206, -83.1804], [42.3209, -83.179501], [42.3212, -83.1787], [42.3213, -83.1783], [42.3215, -83.177301], [42.3219, -83.176001], [42.3223, -83.174801], [42.3226, -83.173801], [42.3229, -83.1727], [42.3232, -83.171701], [42.3233, -83.171201], [42.3237, -83.1702], [42.324, -83.1689], [42.3249, -83.16640100000001], [42.324899, -83.16604699999999], [42.324898, -83.165785], [42.3249, -83.165701], [42.3251, -83.165201], [42.3254, -83.164301], [42.3261, -83.161901], [42.3264, -83.1607], [42.3268, -83.159201], [42.3269, -83.1586], [42.3271, -83.1581], [42.3273, -83.157701], [42.3275, -83.156701], [42.328006, -83.15535], [42.328099, -83.15509899999999], [42.328299, -83.1539], [42.328599, -83.153399], [42.328699, -83.152999], [42.328899, -83.1524], [42.329099, -83.1519], [42.329198999999996, -83.151399], [42.329299, -83.150699], [42.329499, -83.1505], [42.329599, -83.1497], [42.329799, -83.1486], [42.329899, -83.147499], [42.330099, -83.1465], [42.330199, -83.1456], [42.330498999999996, -83.1446], [42.330599, -83.1433], [42.330599, -83.142899], [42.330799, -83.142], [42.331099, -83.140999], [42.331099, -83.14], [42.331099, -83.138799], [42.330999, -83.137599], [42.330999, -83.136399], [42.331099, -83.1355], [42.331099, -83.1352], [42.331099, -83.134499], [42.330999, -83.1339], [42.331099, -83.1334], [42.331099, -83.1328], [42.331199, -83.131999], [42.331099, -83.13069899999999], [42.331099, -83.1304], [42.331099, -83.12939899999999], [42.331199, -83.128999], [42.331099, -83.127399], [42.331099, -83.125199], [42.331099, -83.124299], [42.331199, -83.12339899999999], [42.331199, -83.122], [42.331199, -83.120199], [42.331199, -83.11869899999999], [42.331299, -83.116899], [42.331199, -83.1164], [42.331199, -83.1155], [42.331199, -83.114499], [42.331299, -83.1139], [42.331299, -83.1129], [42.331299, -83.1116], [42.331299, -83.1112], [42.331299, -83.1107], [42.331299, -83.1095], [42.331299, -83.1086], [42.331299, -83.1081], [42.331299, -83.107199], [42.331299, -83.1057], [42.331399, -83.104199], [42.3314, -83.102601], [42.331499, -83.1022], [42.331399, -83.1011], [42.331499, -83.099399], [42.331399, -83.0985], [42.331499, -83.098099], [42.331499, -83.096799], [42.331599, -83.094899], [42.331599, -83.0941], [42.331499, -83.0932], [42.331599, -83.092], [42.331599, -83.090499], [42.331599, -83.0893], [42.331699, -83.0889], [42.331699, -83.0882], [42.331699, -83.0877], [42.3316, -83.0855], [42.3316, -83.085301], [42.3316, -83.0848], [42.3316, -83.084301], [42.3316, -83.084192], [42.3316, -83.084001], [42.331599, -83.081834], [42.331599, -83.081299], [42.331499, -83.0803], [42.331599, -83.0801], [42.331599, -83.079], [42.331499, -83.0779], [42.331599, -83.0769], [42.331599, -83.076399], [42.331599, -83.075], [42.331599, -83.073399], [42.331499, -83.072], [42.331599, -83.0705], [42.331499, -83.070199], [42.331499, -83.0693], [42.331599, -83.0684], [42.331499, -83.06689899999999], [42.331499, -83.0659], [42.331499, -83.0654], [42.331699, -83.0636], [42.3318, -83.062201], [42.331699, -83.0619], [42.331699, -83.0615], [42.331799, -83.0611], [42.331699, -83.0608], [42.331799, -83.0603], [42.331899, -83.0598], [42.331899, -83.059], [42.331899, -83.0574], [42.331899, -83.055799], [42.331899, -83.0543], [42.331899, -83.0529], [42.331899, -83.052699], [42.331899, -83.0525], [42.331899, -83.052699], [42.332699, -83.05319899999999], [42.333199, -83.0535], [42.333599, -83.053699], [42.333799, -83.0539], [42.334199, -83.0533], [42.333899, -83.0522], [42.332699, -83.0522]]"
